,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
0,17.3886754971347,5.030580708240574,5.762755102040816,70.96166392505074,369.0,357.0,19.0,70.15132584769788,10.177806548435433,10.456442864487697
