,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
26,0.0,0.0,0.0092558311736394,0.04057759610686812,0.011199999999999995,0.01633986928104575,0.0,0.05459866576538759,0.012799758767228737,0.01505920602811487
27,0.0030491665474548547,0.0,0.0092558311736394,0.035789619493029085,0.014400000000000003,0.024509803921568624,0.0,0.048744523810171206,0.014186411188152014,0.017159268278326353
28,0.0021588487862688336,0.0,0.0092558311736394,0.02791250054027486,0.015999999999999993,0.02124183006535947,0.0,0.04074544165345427,0.014369493673981933,0.015963888801429505
29,0.0,0.0,0.0092558311736394,0.01842359677866351,0.014400000000000003,0.01470588235294118,0.0,0.027519814171785298,0.01406229018342936,0.013148325054475614
30,0.0021588487862688336,0.0,0.0092558311736394,0.0112355066241637,0.015999999999999993,0.0196078431372549,0.0,0.019231865918376168,0.015346899496078672,0.017255896728695687
31,0.0021588487862688336,0.0,0.0092558311736394,0.00654169343229366,0.017599999999999998,0.01470588235294118,0.0,0.00973156815507037,0.016286447390040305,0.013762908578504623
32,0.0021588487862688336,0.0,0.0092558311736394,0.004130461403258345,0.012799999999999999,0.01633986928104575,0.0,0.0041789899625421095,0.015264402312786002,0.015322574269939073
33,0.0021588487862688336,0.0,0.0092558311736394,0.007855921688776052,0.014400000000000003,0.01470588235294118,0.0,0.0028688962744252977,0.016388993708709342,0.01660211876955186
34,0.0,0.0,0.0092558311736394,0.009857029878743595,0.012799999999999999,0.01633986928104575,0.0,0.0016561907231975315,0.015233886283772823,0.015956288035345326
35,0.0,0.0,0.0092558311736394,0.01306238411944613,0.008,0.02124183006535947,0.0,0.0028746956512861466,0.013095277761436482,0.019983148369642607
36,0.0021588487862688336,0.0,0.0092558311736394,0.02474752978098585,0.011199999999999995,0.01633986928104575,0.0,0.011653944437955754,0.01460583169175328,0.01802535398973158
37,0.0021588487862688336,0.0,0.0092558311736394,0.03422877400146487,0.009600000000000004,0.02124183006535947,0.0,0.021546110923205408,0.015182375691835288,0.022216027333844923
38,0.6789710772141658,0.5975182073471276,0.5997778600518326,0.6532838165863275,0.5264000000000001,0.5261437908496732,0.7142857142857142,0.6511797589462316,0.37629837597598587,0.38446826855172844
39,0.0,0.042716574802614635,0.024435394298407992,0.05693765275035406,0.012799999999999999,0.03104575163398693,0.047619047619047616,0.05003504569857582,0.015760643386647233,0.020405163963064528
40,0.0021588487862688336,0.0,0.0092558311736394,0.05900739069509631,0.014400000000000003,0.02941176470588236,0.0,0.05534614937568942,0.014254052484343097,0.01778393199205478
41,0.0,0.0,0.0092558311736394,0.059763753777259065,0.015999999999999993,0.03104575163398693,0.0,0.06297925788807344,0.01333107946773161,0.01581783179104418
42,0.0021588487862688336,0.0,0.0092558311736394,0.05399809442812595,0.012799999999999999,0.02941176470588236,0.0,0.06386839849877067,0.013670961793670586,0.013467702429395299
43,0.0,0.0,0.0092558311736394,0.04718664867744832,0.012799999999999999,0.0326797385620915,0.0,0.060702747961821665,0.012368658093494727,0.01403574233455153
44,0.0,0.0,0.0092558311736394,0.03814685882077859,0.009600000000000004,0.02941176470588236,0.0,0.0536462045808193,0.012159918862041482,0.015238095346418807
45,0.0,0.0,0.0092558311736394,0.027246955643723064,0.006399999999999996,0.022875816993464054,0.0,0.03973927125836198,0.011933317111374176,0.015685411203022127
46,0.0,0.0,0.0092558311736394,0.01793890404186743,0.0015999999999999973,0.027777777777777776,0.0,0.029405159819657703,0.010330791694416724,0.017732352243964796
47,0.0030491665474548547,0.0,0.0092558311736394,0.012987224154745042,0.0,0.022875816993464054,0.0,0.02153852198580268,0.00936944517955204,0.016647567180037726
48,0.0021588487862688336,0.0,0.0092558311736394,0.008673730336565016,0.004799999999999999,0.01470588235294118,0.0,0.01131928472176072,0.011017187404387986,0.014278572138311296
49,0.0021588487862688336,0.0,0.0092558311736394,0.006776639898814996,0.0015999999999999973,0.011437908496732027,0.0,0.0100676159370576,0.010467054498271285,0.017720796812026113
50,0.0021588487862688336,0.0,0.0092558311736394,0.008815321681008126,0.006399999999999996,0.01470588235294118,0.0,0.010277976932834693,0.01166981762467205,0.019735861732178638
51,0.0021588487862688336,0.0,0.0092558311736394,0.007368947963749803,0.006399999999999996,0.011437908496732027,0.0,0.011584691252326515,0.012254438797360736,0.021037584305463153
52,0.0030491665474548547,0.0,0.0092558311736394,0.009108933173667538,0.012799999999999999,0.013071895424836596,0.0,0.01617906709240087,0.014122300357036474,0.023793845884775608
53,0.0030491665474548547,0.0,0.0092558311736394,0.008974282943961298,0.009600000000000004,0.013071895424836596,0.0,0.019146261943859544,0.015186841415335585,0.02083795165931175
54,0.0021588487862688336,0.0,0.0092558311736394,0.007820111028423296,0.008,0.01470588235294118,0.0,0.019503943995169,0.01604548721798762,0.023470803745125328
55,0.6182335298489157,0.5940501954523778,0.44465012958163647,0.5711132639353453,0.46720000000000006,0.4526143790849673,0.6190476190476191,0.5768372233434266,0.36749616866860396,0.36551966564665256
56,0.6407293830527183,0.6613069284420783,0.8667160310995927,0.8101478852417672,0.512,0.5032679738562092,0.7619047619047619,0.818201758861158,0.16819330811791244,0.16482528373128089
57,0.0,0.0657346502419106,0.04368752313957794,0.0029512096430779344,0.006399999999999996,0.01633986928104575,0.09523809523809523,0.01244447454831027,0.017925150588373965,0.032377161676136246
58,0.0021588487862688336,0.0,0.0092558311736394,0.0027747206527241747,0.009600000000000004,0.02941176470588236,0.0,0.007627781203091585,0.015656059243528395,0.04213189786016351
