,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
0,0.0,0.0,1.0,11.641553965841052,3.0,-8.0,2.0,11.140628682873729,-0.5100609088289327,-0.3430769690855673
0,0.0,0.0,1.0,11.641553965841052,3.0,-8.0,2.0,11.140168357767868,-0.5100609088289327,-0.34311019421242595
0,0.0,0.0,1.0,11.635630941369882,3.0,-8.0,2.0,11.129321078044569,-0.5090610165869229,-0.3405106363840522
0,0.0,0.0,1.0,11.63694517542879,3.0,-8.0,2.0,11.131123997039621,-0.509295519311598,-0.34111549310534217
0,0.0,0.0,1.0,11.62750046795402,3.0,-8.0,2.0,11.118448470296938,-0.5079430802721792,-0.3377637784351708
0,0.0,0.0,1.0,11.637173404210388,3.0,-8.0,2.0,11.122754452072048,-0.5095674726120314,-0.3390308878938604
0,0.0,0.0,1.0,11.629044009211093,3.0,-8.0,2.0,11.113907751309764,-0.5084272584496019,-0.33645906574741424
0,0.0,0.0,1.0,11.636071665902568,3.0,-8.0,2.0,11.1079430637782,-0.5093328026569233,-0.3358304726376198
0,0.0,0.0,1.0,11.631243074723745,3.0,-8.0,2.0,11.09745548598834,-0.5084994162873504,-0.3333309891333105
0,0.0,0.0,1.0,11.634977150444403,3.0,-8.0,2.0,11.106327100902476,-0.5091211489117096,-0.3358652393235402
0,0.0,0.0,1.0,11.636292021909247,3.0,-8.0,2.0,11.09969901620657,-0.5091257654628194,-0.3346820555081669
0,0.0,0.0,1.0,11.641553965841052,3.0,-8.0,2.0,11.114683055382253,-0.5099253874779923,-0.3388472264089897
0,0.05057217374241737,0.0,1.0,11.634095601758244,3.0,-8.0,2.0,11.106984259950002,-0.5087440969037456,-0.3366462400700079
0,0.050572173742417376,0.0,1.0,11.638919628894996,3.0,-8.0,2.0,11.106522540404836,-0.5094827106515969,-0.3368178564637079
0,0.050572173742417376,0.0,1.0,11.631450554823852,3.0,-8.0,2.0,11.104249088798708,-0.5082689160578888,-0.33584204442354126
0,0.050572173742417376,0.0,1.0,11.638469996859323,3.0,-8.0,2.0,11.100784870862233,-0.5090956663193538,-0.335878346208339
0,0.050572173742417376,0.0,1.0,11.627274305313406,3.0,-8.0,2.0,11.093724915782328,-0.5074731577302285,-0.3341796200354561
0,0.050572173742417376,0.0,1.0,11.642205134317715,3.0,-8.0,2.0,11.109681570224078,-0.5098622275406073,-0.3379634928481554
0,0.050572173742417376,0.0,1.0,11.637597728788705,3.0,-8.0,2.0,11.1021706877499,-0.508924593575335,-0.3363262267989584
0,0.050572173742417376,0.0,1.0,11.646577046587206,3.0,-8.0,2.0,11.116451183591591,-0.5101627765627876,-0.3399642072103819
0,0.050572173742417376,0.0,1.0,11.645904724786753,3.0,-8.0,2.0,11.117253444641957,-0.5094922458845579,-0.3395975750673679
0,0.050572173742417376,0.0,1.0,11.645231801038344,3.0,-8.0,2.0,11.118784658707414,-0.508313703276627,-0.3391817781101989
0,0.050572173742417376,0.0,1.0,11.65289520055784,3.0,-8.0,2.0,11.130091184077797,-0.5099962826360334,-0.34250153804720496
0,0.050572173742417376,0.0,1.0,11.66527895215859,3.0,-8.0,2.0,11.149604752786248,-0.5106415039840906,-0.3455074108687217
0,0.050572173742417376,0.0,1.0,11.664638629086214,3.0,-8.0,2.0,11.152823903171274,-0.5108555952838878,-0.3467675523982523
0,0.050572173742417376,0.0,1.0,11.677408655592174,3.0,-8.0,2.0,11.17846394930827,-0.5117264973241271,-0.3522379140634353
0,0.05057217374241738,0.0,1.0,11.683920052896582,3.0,-8.0,2.0,11.181546351837172,-0.5130775094145918,-0.3527008185500189
0,0.05057217374241738,0.0,1.0,11.69707717902641,3.0,-8.0,2.0,11.191003525402339,-0.5146528207995802,-0.3547585275645253
0,0.05057217374241738,0.0,1.0,11.709341958212974,3.0,-8.0,2.0,11.205404319918612,-0.5162554064956568,-0.3572774284813969
0,0.05057217374241738,0.0,1.0,11.718322263053045,3.0,-8.0,2.0,11.211432385976424,-0.5170423525099457,-0.35788659080141816
0,0.05057217374241738,0.0,1.0,11.727792802063469,3.0,-8.0,2.0,11.221407293122382,-0.5189999735984667,-0.361277167836064
0,0.05057217374241738,0.0,1.0,11.747720836351302,3.0,-8.0,2.0,11.238420932500672,-0.5201908240984574,-0.3625316534169398
0,0.05057217374241738,0.0,1.0,11.74754946170911,3.0,-8.0,2.0,11.237823978991905,-0.5206391909883941,-0.36274485668077006
0,0.05057217374241736,0.0,1.0,11.772405605479168,3.0,-8.0,2.0,11.261427040978361,-0.5220835394525793,-0.3674818529358932
0,0.05057217374241736,0.0,1.0,11.776474145566663,3.0,-8.0,2.0,11.266074197844304,-0.5206954672862909,-0.3661354177530982
0,0.05057217374241736,0.0,1.0,11.781144689214589,3.0,-8.0,2.0,11.276157209987616,-0.5215529895056039,-0.36826576632843544
0,0.05057217374241737,0.0,1.0,11.800762014806793,3.0,-8.0,2.0,11.291003488952036,-0.5229478493664521,-0.3710543448722978
0,0.05057217374241737,0.0,1.0,11.813601389167895,3.0,-8.0,2.0,11.295558360029418,-0.523704835831964,-0.3713387279759459
0,0.05057217374241737,0.0,1.0,11.82718480783656,3.0,-8.0,2.0,11.306566896306519,-0.525633767266465,-0.37458744333359206
0,0.05057217374241737,0.0,1.0,11.844218581408564,3.0,-8.0,2.0,11.323619372597062,-0.5267842700203582,-0.3771271840028594
0,0.05057217374241737,0.0,1.0,11.853491165199497,3.0,-8.0,2.0,11.332888550984837,-0.5290165210615974,-0.373691922090837
0,0.05057217374241737,0.0,1.0,11.871375490500727,3.0,-8.0,2.0,11.348546493216173,-0.5232955814481977,-0.37425631243499957
0,0.05057217374241737,0.0,1.0,11.87274095710894,3.0,-8.0,2.0,11.345997869307826,-0.5188828825252272,-0.3657388365864618
0,0.05057217374241737,0.0,1.0,11.879177304553206,3.0,-8.0,2.0,11.35655792752266,-0.5150582366647116,-0.3601265674444494
0,0.05057217374241737,0.0,1.0,11.893301739658972,3.0,-8.0,2.0,11.36731643831216,-0.5083151134747239,-0.3471514615630551
0,0.05057217374241737,0.0,1.0,11.894121071907126,3.0,-8.0,2.0,11.369089691201491,-0.5031820817430237,-0.3420000584461218
0,0.050572173742417376,0.0,1.0,11.906717679393433,3.0,-8.0,2.0,11.383142485625646,-0.50319771538555,-0.34145997685559193
0,0.050572173742417376,0.0,1.0,11.921334830707744,3.0,-8.0,2.0,11.38987277869598,-0.49386889859263583,-0.3235104496889467
0,0.050572173742417376,0.0,1.0,11.926112505165626,3.0,-8.0,2.0,11.393222620205066,-0.49159213569699434,-0.3205326825228254
0,0.050572173742417376,0.0,1.0,11.947963551929343,3.0,-8.0,2.0,11.407803880517607,-0.4892507748575232,-0.30830938781378237
0,0.050572173742417376,0.0,1.0,11.955510792547047,3.0,-8.0,2.0,11.40706976997588,-0.4780882681006995,-0.29444501849550697
0,0.050572173742417376,0.0,1.0,11.96511312362398,3.0,-8.0,2.0,11.417431475215665,-0.47847808153621063,-0.29953669052124177
0,0.05057217374241736,0.0,1.0,11.981642679358398,3.0,-8.0,2.0,11.42723632159171,-0.468329482188214,-0.2818367224293219
0,0.05057217374241736,0.0,1.0,11.985580008474772,3.0,-8.0,2.0,11.426235439480806,-0.463407068118153,-0.27304364777235746
0,0.05057217374241736,0.0,1.0,12.00168086682405,3.0,-8.0,2.0,11.437381947665072,-0.46036536017803087,-0.26867999737164094
0,0.05057217374241737,0.0,1.0,12.009936974722052,3.0,-8.0,2.0,11.438786035056358,-0.45162305121376356,-0.25642549886162147
0,0.05057217374241737,0.0,1.0,12.014089374477546,3.0,-8.0,2.0,11.443255721815074,-0.4486188724466946,-0.2534015405914518
0,0.05057217374241737,0.0,1.0,12.033249017078067,3.0,-8.0,2.0,11.457633084201538,-0.44407417342243427,-0.24197249467952542
0,0.05057217374241737,0.0,1.0,12.0385749586575,3.0,-8.0,2.0,11.454967900119152,-0.43562982815313855,-0.22353870042735036
0,0.05057217374241737,0.0,1.0,12.048499712998305,3.0,-8.0,2.0,11.464463222417457,-0.4314565141650566,-0.21602081771440407
0,0.05057217374241737,0.0,1.0,12.062203525289261,3.0,-8.0,2.0,11.463226466418378,-0.4125246272567771,-0.20086367591295184
0,0.05057217374241737,0.0,1.0,12.018658303633686,3.0,-8.0,2.0,11.422485943387874,-0.3730995160542929,-0.16488988559312556
0,0.05057217374241737,0.0,1.0,12.019298317076897,3.0,-8.0,2.0,11.391590134474432,-0.37148807427203145,-0.15030306715941366
0,0.05057217374241737,0.0,1.0,12.01456806928713,3.0,-8.0,2.0,11.31256482382773,-0.3717413662334126,-0.1480726050254244
0,0.05057217374241737,0.0,1.0,12.018444958245418,3.0,-8.0,2.0,11.27022136861939,-0.3735512944371253,-0.14842709490850892
0,0.050572173742417376,0.0,1.0,12.008981381118602,3.0,-8.0,2.0,11.218851414361096,-0.37401027470844683,-0.13576596736234725
0,0.050572173742417376,0.0,1.0,11.990452953508347,3.0,-8.0,2.0,11.167290962236171,-0.37409380657499103,-0.1343417352603482
0,0.050572173742417376,0.0,1.0,11.985921966973871,3.0,-8.0,2.0,11.16463458929546,-0.37386775275465034,-0.1300114816780349
0,0.050572173742417376,0.0,1.0,11.948734132136451,3.0,-8.0,2.0,11.092186103895246,-0.3744950660578725,-0.12173734551475146
0,0.050572173742417376,0.0,1.0,11.948090338840682,3.0,-8.0,2.0,11.076029585214597,-0.37609508058846775,-0.12664287687457554
0,0.050572173742417376,0.0,1.0,11.948519538225414,3.0,-8.0,2.0,11.056306684548284,-0.37509538194416736,-0.11726757341949678
0,0.05057217374241736,0.0,1.0,11.948304940460226,3.0,-8.0,2.0,11.023215178447355,-0.3756277028618977,-0.11704196857727034
0,0.05057217374241736,0.0,1.0,11.928578965278884,3.0,-8.0,2.0,10.980112462829036,-0.3789953387122589,-0.1198594236564654
0,0.05057217374241736,0.0,1.0,11.915317527855713,3.0,-8.0,2.0,10.932008975961748,-0.3776219361772801,-0.10946752267803372
0,0.05057217374241737,0.0,1.0,11.901174588557097,3.0,-8.0,2.0,10.907228968895812,-0.3783276839198062,-0.11207388968798604
0,0.05057217374241737,0.0,1.0,11.89724570537748,3.0,-8.0,2.0,10.874727687420917,-0.3767095102104423,-0.11189359190133441
0,0.05057217374241737,0.0,1.0,11.8651543326193,3.0,-8.0,2.0,10.795264710959335,-0.3761685978625411,-0.10904763650809235
0,0.05057217374241737,0.0,1.0,11.845250026627728,3.0,-8.0,2.0,10.749786602264676,-0.3798871601198788,-0.11764532524922622
0,0.05057217374241737,0.0,1.0,11.85445044185427,3.0,-8.0,2.0,10.699358878541753,-0.3789220172063019,-0.11324163232352857
0,0.05057217374241737,0.0,1.0,11.899260735836227,3.0,-8.0,2.0,10.746607820357402,-0.4203140742152005,-0.1560909837987432
0,0.05057217374241737,0.0,1.0,11.895242462108248,3.0,-8.0,2.0,10.737291808124212,-0.4197235595408637,-0.15306397075816047
0,0.05057217374241737,0.0,1.0,11.907071265473178,3.0,-8.0,2.0,10.741713342609232,-0.4214009549934419,-0.15412793941515623
0,0.05057217374241737,0.0,1.0,11.903706264617092,3.0,-8.0,2.0,10.736460544423784,-0.42099208408540045,-0.15237297772210345
0,0.05057217374241737,0.0,1.0,11.910433113257193,3.0,-8.0,2.0,10.7448178927471,-0.42178723396481965,-0.15487763305925117
0,0.050572173742417376,0.0,1.0,11.905133022142307,3.0,-8.0,2.0,10.735027517021065,-0.42045393118861574,-0.15199174404315752
0,0.050572173742417376,0.0,1.0,11.910390717482146,3.0,-8.0,2.0,10.752205141471622,-0.42104467264107504,-0.15693228718463992
0,0.050572173742417376,0.0,1.0,11.900298982649593,3.0,-8.0,2.0,10.746308197610228,-0.420006820057925,-0.15546034441283352
0,0.050572173742417376,0.0,1.0,11.908495417105371,3.0,-8.0,2.0,10.740879978916528,-0.42091229941603725,-0.154154436804967
0,0.050572173742417376,0.0,1.0,11.900083515308735,3.0,-8.0,2.0,10.728564911304273,-0.4202667867393073,-0.1504626262765334
0,0.050572173742417376,0.0,1.0,11.906599264262667,3.0,-8.0,2.0,10.72406763306095,-0.4207613133391015,-0.1494339148691073
0,0.0,0.0,1.0,11.899006120079177,3.0,-8.0,2.0,10.718194978032471,-0.4197580693219112,-0.1476806774549484
0,0.0,0.0,1.0,11.906599264262667,3.0,-8.0,2.0,10.721676386982747,-0.42100095218024514,-0.14854556313194145
0,0.0,0.0,1.0,11.897105698787906,3.0,-8.0,2.0,10.713274052960267,-0.41965612226021376,-0.14633574535419935
0,0.0,0.0,1.0,11.902198343095565,3.0,-8.0,2.0,10.72587141728701,-0.4205526021963548,-0.14990998518108078
0,0.0,0.0,1.0,11.900729905627946,3.0,-8.0,2.0,10.708757493207653,-0.4203583920593399,-0.14548959937442785
0,0.0,0.0,1.0,11.903881451004974,3.0,-8.0,2.0,10.70930616980387,-0.42068656962507855,-0.1458730582370209
0,0.0,0.0,1.0,11.889495460354501,3.0,-8.0,2.0,10.701358636208985,-0.4186038862269852,-0.14351697205614977
0,0.0,0.0,1.0,11.900474770250183,3.0,-8.0,2.0,10.694833989542477,-0.41982381062993523,-0.14184597954759948
0,0.0,0.0,1.0,11.897713117020112,3.0,-8.0,2.0,10.688132337494439,-0.41904047385596543,-0.14018115808524367
0,0.0,0.0,1.0,11.908194740341624,3.0,-8.0,2.0,10.707459785680786,-0.4199256225407195,-0.14387310207529014
0,0.0,0.0,1.0,11.915766619515617,3.0,-8.0,2.0,10.71190587786468,-0.42090154320876616,-0.14537145317414346
0,0.0,0.0,1.0,11.927165459024346,3.0,-8.0,2.0,10.726725510290926,-0.4206262449613263,-0.1474294194711976
0,0.0,0.0,1.0,11.925280523395504,3.0,-8.0,2.0,10.723255525393832,-0.4203628205924286,-0.14674972976623435
0,0.0,0.0,1.0,11.94006718053505,3.0,-8.0,2.0,10.7415802529659,-0.4219388153293444,-0.15111659032684388
0,0.0,0.0,1.0,11.939527278204608,3.0,-8.0,2.0,10.739192906341934,-0.419916145694327,-0.14926153365018813
0,0.0,0.0,1.0,11.950130819303423,3.0,-8.0,2.0,10.75154642556219,-0.4212843141325133,-0.15196091245026544
0,0.0,0.0,1.0,11.955957825964086,3.0,-8.0,2.0,10.757750783266902,-0.4220509833831354,-0.15241239186680966
0,0.0,0.0,1.0,11.969816346848043,3.0,-8.0,2.0,10.764130069990927,-0.4236789994621808,-0.1535702224133968
0,0.0,0.0,1.0,11.968595648152284,3.0,-8.0,2.0,10.766035565829629,-0.4234511644118122,-0.154470544498587
0,0.0,0.0,1.0,11.98633777536459,3.0,-8.0,2.0,10.781284439718187,-0.42357790095902326,-0.15611496206709763
0,0.0,0.0,1.0,11.987763450935184,3.0,-8.0,2.0,10.780295366153938,-0.42359487588579947,-0.15644039781713026
0,0.0,0.0,1.0,12.00098964157561,3.0,-8.0,2.0,10.797787849407664,-0.42430894458234825,-0.16025690445607754
0,0.0,0.0,1.0,11.995585783954713,3.0,-8.0,2.0,10.795412932793898,-0.4226969882005376,-0.15824272105370163
0,0.0,0.0,1.0,12.009115168800623,3.0,-8.0,2.0,10.80268484539116,-0.42287162963358105,-0.1596403284150174
0,0.0,0.0,1.0,12.015746985438456,3.0,-8.0,2.0,10.809699498722074,-0.42285417805895786,-0.160677215710896
0,0.0,0.0,1.0,12.022874235621293,3.0,-8.0,2.0,10.823156536985566,-0.4238429293917636,-0.16387674406291453
0,0.0,0.0,1.0,12.022874235621293,3.0,-8.0,2.0,10.82363034449855,-0.42384292939176316,-0.16399960593778218
0,0.0,0.0,1.0,12.033377630239443,3.0,-8.0,2.0,10.838980907595541,-0.42297649498658174,-0.16556848998532114
0,0.0,0.0,1.0,12.019928476044175,3.0,-8.0,2.0,10.827277119916364,-0.4206482120963724,-0.16292637458422465
0,0.0,0.0,1.0,12.026737541666249,3.0,-7.0,2.0,10.839028099102036,-0.42028969454132836,-0.15924719737847237
0,0.0,0.0,1.0,12.036374036814216,3.0,-7.0,2.0,10.83885687765653,-0.4170422880524569,-0.15094806507265623
0,0.0,0.0,1.0,12.043145488993597,3.0,-7.0,2.0,10.843376096380313,-0.41522300399795586,-0.14764790227568936
0,0.0,0.0,1.0,12.058404878139074,3.0,-7.0,2.0,10.856784748129508,-0.414013138257062,-0.14274997202295747
0,0.0,0.0,1.0,12.070367166141928,3.0,-7.0,2.0,10.858361751928026,-0.41040073754455,-0.1367526803494168
0,0.0,0.0,1.0,12.087013749085491,3.0,-7.0,2.0,10.868422367619319,-0.4108210128905081,-0.13982711519884594
0,0.0,0.0,1.0,12.098856692586917,3.0,-7.0,2.0,10.878401942754271,-0.4062335839807001,-0.1303765468733844
0,0.0,0.0,1.0,12.108786737063632,3.0,-7.0,2.0,10.880112031841914,-0.4035005965069791,-0.1251208178599894
0,0.0,0.0,1.0,12.120696055522231,3.0,-7.0,2.0,10.896923743813984,-0.4033907905838836,-0.1230388281522865
0,0.0,0.0,1.0,12.126138258497672,3.0,-7.0,2.0,10.895959611922525,-0.39969412500180646,-0.11562430657193445
0,0.0,0.0,1.0,12.13254449718317,3.0,-7.0,2.0,10.901883883139456,-0.40032708185103916,-0.11121279457648514
0,0.0,0.0,1.0,12.148706983971001,3.0,-7.0,2.0,10.914812113981032,-0.39796941516765516,-0.10553516316063716
0,0.0,0.0,1.0,12.141496966469687,3.0,-7.0,2.0,10.912992687796292,-0.39649309957486434,-0.10480031268608592
0,0.0,0.0,1.0,12.147591717026684,3.0,-7.0,2.0,10.921611247227052,-0.39771845992193366,-0.10756453151418865
