,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
0,0.050636968354183326,0.0,1.0,12.390303320473794,8.0,-4.0,2.0,10.702968268696667,-0.3138806720843079,-0.04111010566294482
